# 考研单词表 · 共 4801 词 · 每 50 词一个单元
# 释义来源：ECDICT（MIT License）https://github.com/skywind3000/ECDICT
单词,音标,中文释义,英文释义
translate,/træns'leit/,"vt. 翻译, 解释, 转化, 转变为, 调动；vi. 翻译, 被译；[计] 转换",v. restate (words) from one language into another language；v. change from one form or medium into another
translation,/træns'leiʃәn/,"n. 翻译, 译文, 转化, 调任, 平移, 转译；[计] 转换",n. a written communication in a second language having the same meaning as the written communication in a first language；n. a uniform movement without rotation
transmission,/træns'miʃәn/,"n. 传输, 传送, 变速器；[计] 传输",n. the act of sending a message; causing a message to be transmitted；n. communication by means of transmitted signals
transmit,/træns'mit/,"vt. 传输, 传染, 传达, 遗传, 发射, 传播；vi. 发射信号, 留传下来；[计] 传送",v. send from one person or place to another
transparent,/træns'pærәnt/,"a. 透明的, 显然的, 清晰的；[计] 透明",s. easily understood or seen through (because of a lack of subtlety)
transplant,/træns'plɑ:nt/,"vt. 使移居, 移植, 使迁移；vi. 移居, 耐移植；n. 移居者, 移植",n. an operation moving an organ from one organism (the donor) to another (the recipient)；n. the act of removing something from one location and introducing it in another location
transport,/træns'pɒ:t/,"n. 运输, 运输工具, 激动, 狂喜, 流放犯；vt. 传送, 运输, 流放；[计] 传送",n. an exchange of molecules (and their kinetic energy and momentum) across the boundary between adjacent layers of a fluid or across cell membranes；v. move something or somebody around; usually over l…
trap,/træp/,"n. 圈套, 陷阱, 诡计, 存水弯；vi. 设圈套, 设陷阱；vt. 诱捕, 诱骗, 抓住, 使受限制；[计] 俘获; 陷井",n. a device in which something (usually an animal) can be caught and penned；n. drain consisting of a U-shaped section of drainpipe that holds liquid and so prevents a return flow of sewer gas
trash,/træʃ/,"n. 垃圾, 废物；vt. 丢弃",n. worthless people；v. dispose of (something useless or old)
tray,/trei/,"n. 托盘, 公文盘, 满盘, 发射箱；[化] 淋盘",n. an open receptacle for holding or displaying or serving articles or food
treason,/'tri:zn/,"n. 叛逆, 不忠, 叛国罪；[法] 叛逆, 通敌, 叛国罪",n. a crime that undermines the offender's government；n. disloyalty by virtue of subversive behavior
treasure,/'treʒә/,"n. 宝物, 财富；vt. 珍爱, 重视, 秘藏",n. accumulated wealth in the form of money or jewels etc.；n. any possession that is highly valued by its owner
treat,/tri:t/,"n. 宴请, 款待；vt. 视为, 对待, 论述, 治疗, 款待；vi. 讨论, 谈判, 作东",n. an occurrence that causes special pleasure or delight；v. interact in a certain way
treaty,/'tri:ti/,"n. 条约, 谈判；[经] 协议, 协定, 协商",n. a written agreement between two states or sovereigns
tremble,/'trembl/,"n. 战栗, 颤抖；vi. 战栗, 忧虑, 摇晃",n. a reflex motion caused by cold or fear or excitement；v. move or jerk quickly and involuntarily up and down or sideways
tremendous,/tri'mendәs/,"a. 巨大的, 非常的, 可怕的","s extraordinarily large in size or extent or amount or power or degree; that a whole civilization should be dependent on technology""- Walter Lippman；s extraordinarily good or great; used especially as…"
trench,/trentʃ/,"n. 渠, 沟渠, 战壕；vt. 在...开沟, 挖战壕于, 用战壕围住；vi. 挖战壕, 开沟",n. a ditch dug as a fortification having a parapet of the excavated earth；n. a long steep-sided depression in the ocean floor
trend,/trend/,"n. 趋势, 倾向, 走向；vi. 倾向, 转向；[计] 趋势",n a general direction in which something tends to move；n general line of orientation
trial,/'traiәl/,"n. 审判, 试验, 艰苦, 麻烦事, 考验；a. 审讯的, 试验性的",n. trying something to find out about it；n. (law) the determination of a person's innocence or guilt by due process of law
triangle,/'traiæŋgl/,"n. 三角形, 三个一组, 三角关系；[医] 三角, 三角形",n. a three-sided polygon；n. something approximating the shape of a triangle
tribe,/traib/,"n. 宗族, 部落, 一群人；[医] 族(生物分类)",n. a social division of (usually preliterate) people；n. a federation (as of American Indians)
tribute,/'tribju:t/,"n. 贡物, 礼物, 颂辞",n. something given or done as an expression of esteem；n. payment by one nation for protection by another
trick,/trik/,"n. 诡计, 欺诈, 谋略, 恶作剧, 习惯, 决窍；vt. 愚弄, 欺骗, 装饰；vi. 哄骗, 戏弄；a. 有决窍的, 特技的, 欺诈的, 漂亮的, 靠不住的",n. a cunning or deceitful action or device；n. a period of work or duty
trifle,/'traifl/,"n. 琐事, 少量；vt. 浪费；vi. 开玩笑, 翻弄, 虚度光阴","n. a cold pudding made of layers of sponge cake spread with fruit or jelly; may be decorated with nuts, cream, or chocolate"
trigger,/'trigә/,"n. 触发器, 扳机；vt. 触发, 发射, 引起；vi. 松开扳柄；[计] 切换开关",n. a device that activates or releases or causes something to happen；n. an act that sets in motion some course of events
trim,/trim/,"n. 整齐, 情形, 修剪；a. 整齐的；vt. 使整齐, 整理, 修剪；vi. 调整, 见风使舵；[计] 库存管理检查规则程序",n. a state of arrangement or appearance；n. attitude of an aircraft in flight when allowed to take its own orientation
triple,/'tripl/,"n. 三倍数, 三个一组；a. 三倍的；vt. 使增至三倍；vi. 增至三倍",n. a base hit at which the batter stops safely at third base；n. a quantity that is three times as great as another
triumph,/'traiәmf/,"n. 凯旋, 胜利, 欢欣；vi. 得胜, 成功",n. the exultation of victory
trivial,/'tiviәl/,"a. 琐碎的, 不重要的, 轻微的, 平常的",s. concerned with trivialities
trolley,/'trɒli/,"n. 电车, 手推车, 台车；vt. 用手推车运；vi. 乘电车",n a wheeled vehicle that runs on rails and is propelled by electricity
troop,/tru:p/,"n. 军队, 一群, 一队；vi. 群集, 结队, 成群而行",n. a group of soldiers；n. a cavalry unit corresponding to an infantry company
tropic,/'trɒpik/,n. 回归线,n. either of two parallels of latitude about 23.5 degrees to the north and south of the equator representing the points farthest north and south at which the sun can shine directly overhead and consti…
tropical,/'trɒpikl/,"a. 热带的, 热情的；[医] 热带的","s. relating to or situated in or characteristic of the tropics (the region on either side of the equator)；a. of or relating to the tropics, or either tropic"
troublesome,/'trʌblsәm/,"a. 麻烦的, 令人讨厌的",s. difficult to deal with
troupe,/tru:p/,"n. 团, 班, 一伙；vi. 巡回演出",n organization of performers and associated personnel (especially theatrical)
trousers,/'trauzәz/,"pl. 裤子, 长裤","n (usually in the plural) a garment extending from the waist to the knee or ankle, covering each leg separately；n a garment (or part of a garment) designed for or relating to trousers"
truck,/trʌk/,"n. 卡车, 货车, 对...进行交易, 来往, 实物工资, (供应市场的)蔬菜, 废物, 废话；vt. 对...进行交易, 交往, 以卡车运输；vi. 驾驶卡车, 以物易物",n. an automotive vehicle suitable for hauling；v. convey (goods etc.) by truck
trumpet,/'trʌmpit/,"n. 喇叭, 小号, 喇叭声；vi. 吹喇叭；vt. 用喇叭吹出, 吹嘘","v. proclaim on, or as if on, a trumpet；v. play or blow on the trumpet"
trunk,/trʌŋk/,"n. 树干, 干线, 躯干, 主干, 象鼻, 箱子；vt. 把...放入旅行箱内；a. 树干的, 躯干的, 干线的, 箱形的；[计] 中继线; 母线",n. the main stem of a tree; usually covered with bark; the bole is usually the part that is commercially useful for lumber；n. luggage consisting of a large strong case used when traveling or for stora…
trust,/trʌst/,"n. 信任, 信赖, 相信, 受托, 职责, 信心, 托拉斯；a. 信托的, 托拉斯的；vt. 信赖, 信任, 相信, 盼望, 赊卖给；vi. 相信, 信赖, 依靠；[计] 委托, 信任",n. something (as property) held by one party (the trustee) for the benefit of another (the beneficiary)；n. the trait of believing in the honesty and reliability of others
truth,/tru:θ/,"n. 事实, 实情；[法] 真实, 真相, 事实",n. a fact that has been verified；n. conformity to reality or actuality
tub,/tʌb/,"n. 桶, 浴盆；vt. 装入桶, 洗澡；vi. 洗盆浴, 被放在桶里洗",n. a large open vessel for holding or storing liquids；n. the amount that a tub will hold
tube,/tju:b/,"n. 管, 软管, 隧道；vt. 把...装管, 使通过管子；[计] 管子",n. conduit consisting of a long hollow object (usually cylindrical) used to hold and conduct objects or liquids or gases；n. electronic device consisting of a system of electrodes arranged in an evacua…
tuck,/tʌk/,"n. 缝褶, 活力, 鼓声, 船尾突出部, 食品；vt. 打褶, 卷起, 挤进, 塞, 收藏；vi. 缝褶裥, 缩拢",n. eatables (especially sweets)；n. (sports) a bodily position adopted in some sports (such as diving or skiing) in which the knees are bent and the thighs are drawn close to the chest
tug,/tʌg/,"n. 用力拉, 拖曳, 苦干, 挣扎, 绳索；v. 用力拉",n. a sudden abrupt pull；v. pull hard
tuition,/tju:'iʃәn/,"n. 学费, 讲授",n. a fee paid for instruction (especially for higher education)
tumble,/tʌmbl/,"n. 跌倒, 摔跤, 翻斤斗；vi. 翻倒, 摔倒, 倒塌, 滚动, 翻斤斗, 仓促地行动；vt. 使摔倒, 使滚翻, 弄乱","n. an acrobatic feat of rolling or turning end over end；v. fall down, as if collapsing"
tumour,/'tju:mә/,"n. 瘤, 肿块",n an abnormal new mass of tissue that serves no purpose
tune,/tju:n/,"n. 歌曲, 主旋律, 心情, 声调, 和谐, 一致, 语调, 程度；vt. 为...调音, 调整, 调谐, 使一致；vi. 协调, 调谐",n. a succession of notes forming a distinctive sequence；n. the property of producing accurately a note of a given pitch
tunnel,/'tʌnl/,"n. 隧道, 地下道；vi. 挖隧道；vt. 掘隧道于","n. a passageway through or under something, usually underground (especially one for trains or cars)；v. force a way through"
turbine,/'tә:bain/,n. 涡轮机；[化] 涡轮机,n. rotary engine in which the kinetic energy of a moving fluid is converted into mechanical energy by causing a bladed rotor to rotate
turbulent,/'tә:bjulәnt/,"a. 狂暴的, 骚乱的, 紊乱的",s characterized by unrest or disorder or insubordination；s (of a liquid) agitated vigorously; in a state of turbulence
turkey,/'tә:ki/,"n. 火鸡, 无用的家伙, 土耳其","n. large gallinaceous bird with fan-shaped tail; widely domesticated for food；n. a Eurasian republic in Asia Minor and the Balkans; on the collapse of the Ottoman Empire in 1918, the Young Turks, led…"
turnover,/'tә:n.әuvә/,"n. 翻倒, 翻转, 半圆酥饼, 营业额, 流通, 周转；a. 可翻转的",n. a dish made by folding a piece of pastry over a filling
tutor,/'tju:tә/,"n. 家庭教师, 导师, 助教, 监护人；vt. 当...的教师, 教, 指导, 约束, 克制；vi. 当家庭教师, 受家庭教师的指导",v. be a tutor to someone; give individual instruction；v. act as a guardian to someone
TV,/'ti:'vi:/,"电视；[计] 电视, 转移向量",n broadcasting visual images of stationary or moving objects；n an electronic device that receives television signals and displays them on a screen
twin,/twin/,"n. 双胞胎中一人, 一对非常相像的人(或物)中的一个；a. 双胞胎的, 成对的, 孪生的；vi. 生双胞胎, 成对；vt. 怀(双胞胎), 使成对",n. either of two offspring born at the same time from the same pregnancy；n. a waterfall in the Snake River in southern Idaho
twinkle,/'twiŋkl/,"n. 闪烁, 闪耀, 瞬息；vi. 闪烁；vt. 使闪耀",n. a rapid change in brightness; a brief spark or flash；v. emit or reflect light in a flickering manner
twist,/twist/,"n. 一扭, 扭曲, 曲折, 歪曲, 螺旋状, 新手法；vt. 拧, 扭, 捻, 编织, 使扭转, 缠绕, 盘绕, 歪曲, 使转动, 使苦恼, 使混乱, 使旋转；vi. 转向, 弯曲, 缠绕, 扭动, 呈螺旋形",n. a jerky pulling movement；n. social dancing in which couples vigorously twist their hips and arms in time to the music; was popular in the 1960s
type,/taip/,"n. 类型, 样式, 典型, 榜样, 标志, 符号, 型, 式；vi. 打字；vt. 作为代表, 测定类型, 用打字机打；[计] 类型; 键入; DOS内部命令:在屏幕上显示指定文件的内容",n. a subdivision of a particular kind of thing；n. (biology) the taxonomic group whose characteristics are used to define the next higher taxon
typewriter,/'taip.raitә/,n. 打字机,n. hand-operated character printer for printing written messages one character at a time
typhoon,/tai'fu:n/,n. 台风,n. a tropical cyclone occurring in the western Pacific or Indian oceans
typical,/'tipikl/,"a. 典型的, 象征性的；[医] 典型的",a. exhibiting the qualities or characteristics that identify a group or kind or category；s. conforming to a type
typist,/'taipist/,n. 打字员,n. someone paid to operate a typewriter
ugly,/'ʌgli/,"a. 丑陋的, 邪恶的, 险恶的, 不祥的；n. 丑陋的人(或物)",a. displeasing to the senses
ultimate,/'ʌltimit/,"n. 终极, 根本, 顶点, 基本原则；a. 终极的, 根本的, 极限的, 最远的, 最后的, 最大的",n. the finest or most superior quality of its kind；a. furthest or highest in degree or order; utmost or extreme
ultraviolet,/.ʌltrә'vaiәlit/,a. 紫外线的；[化] 紫外线的; 紫外线,n. radiation lying in the ultraviolet range; wave lengths shorter than light but longer than X rays；s. having or employing wavelengths shorter than light but longer than X-rays; lying outside the visi…
unanimous,/ju:'nænimәs/,"a. 意见一致的, 无异议的",s in complete agreement；s acting together as a single undiversified whole
uncover,/.ʌn'kʌvә/,"vt. 揭露, 揭开, 暴露, 脱帽致敬；vi. 脱帽致敬, 揭去盖子",v. make visible；v. remove all or part of one's clothes to show one's body
underestimate,/.ʌndәr'estimeit/,"n. 低估；vt. 低估, 看轻",n. an estimation that is too low; an estimate that is less than the true or actual value；v. make too low an estimate of
undergo,/.ʌndә'gәu/,"vt. 遭受, 经历, 忍受；[法] 经受, 经历, 忍受",v. pass through
undergraduate,/.ʌndә'grædjuit/,"n. 大学本科生, 大学肄业生；a. 大学生的",n. a university student who has not yet received a first degree
underlie,/.ʌndә'lai/,"vt. 位于...之下, 成为...的基础",v. be or form the base for；v. lie underneath
underline,/'ʌndәlain/,"vt. 在...下面划线, 作...的衬里, 强调；n. 下划线, 图下说明文字；[计] 加下划线; 下划线",v. draw a line or lines underneath to call attention to
underlying,/.ʌndә'laiiŋ/,"a. 在下面的；[经] 优先的, 基础的, 放在下面的",s. located beneath or below
undermine,/.ʌndә'main/,"vt. 在...下面挖, 渐渐破坏, 暗地里破坏；[法] 暗中破坏, 以阴谋中伤伤害",v destroy property or hinder normal operations；v hollow out as if making a cave or opening
underneath,/.ʌndә'ni:θ/,adv. 在下面；prep. 在...的下面,r. on the lower or downward side; on the underside of；r. under or below an object or a surface; at a lower place or level; directly beneath
understanding,/.ʌndә'stændiŋ/,"n. 理解, 谅解；[法] 协商, 协议, 谅解",n. the cognitive condition of someone who understands；s. characterized by understanding based on comprehension and discernment and empathy
undertake,/.ʌndә'teik/,"vt. 试图, 从事, 保证, 承担, 同意, 接受；[化] 承包; 承担",v. enter upon an activity or enterprise；v. accept as a challenge
undesirable,/.ʌndi'zaiәrәbl/,"a. 不受欢迎的, 不合乎社会道德标准的；[法] 不受欢迎的人, 不良份子, 不法份子",n. one whose presence is undesirable；a. not wanted
undo,/.ʌn'du:/,"vt. 解开, 取消, 破坏, 毁灭, 扰乱；vi. 松开；[计] 撤消","v. cancel, annul, or reverse an action or its effect；v. cause the ruin or downfall of"
undoubtedly,/ʌn'dajtidli/,"adv. 无疑, 必定, 确实地",r. without doubt; certainly
uneasy,/.ʌn'i:zi/,"a. 心神不安的, 不自在的, 不稳定的, 不舒服的",a. lacking a sense of security or affording no ease or reassurance；s. relating to bodily unease that causes discomfort
unemployment,/.ʌnim'plɒimәnt/,"n. 失业, 失业人数；[经] 失业",n. the state of being unemployed or not having a job
unexpected,/.ʌnik'spektid/,"a. 料想不到的, 突然的, 意外的；[法] 不能预料的, 意外的",a. not expected or anticipated
unfold,/.ʌn'fәuld/,"vt. 展开, 打开, 披露, 开展, 挑明；vi. 伸展, 开花, 呈现",v. open to the view；v. extend or stretch out to a greater or the full length
unfortunately,/ʌn'fɔ:tjjnәtli/,"adv. 恐怕, 不幸的是",r. by bad luck
uniform,/'ju:nifɒ:m/,"n. 制服；a. 统一的, 一律的, 始终如一的",n. clothing of distinctive design worn by members of a particular group as a means of identification；v. provide with uniforms
unify,/'ju:nifai/,"v. 统一, 使成一体",v. become one
union,/'ju:njәn/,"n. 联盟, 联合, 结合, 工会；[化] 联合; 联管节; 活接头",n. an organization of employees formed to bargain with the employer；n. the United States (especially the northern states during the American Civil War)
unique,/ju:'ni:k/,"a. 独一无二的, 独特的, 稀罕的",s. (followed by `to') applying exclusively to a given category or condition or locality；s. highly unusual or rare but not the single instance
unit,/'ju:nit/,"n. 单位, 分队, 部队, 单元, 部件, 装置；a. 单位的, 单元的；[计] 单元常数; 部件",n. an individual or group or structure or other entity regarded as a structural or functional constituent of a whole；n. an organization regarded as part of a larger social group
unite,/ju:'nait/,"vi. 联合, 接合, 混合；vt. 使联合, 统一, 使粘合, 使结合",v. act in concert or unite in a common purpose or belief；v. have or possess in combination
unity,/'ju:niti/,"n. 一致, 联合, 单一(性), 个体；[经] 统一",n an undivided or unbroken completeness or totality with nothing wanting；n the smallest whole number or a numeral representing this number
universal,/.ju:ni'vә:sl/,"a. 全世界的, 普遍的, 宇宙的, 通用的；n. 一般概念",n. (linguistics) a grammatical rule (or other linguistic feature) that is found in all languages；n. (logic) a proposition that asserts something of all members of a class
universe,/'ju:nivә:s/,"n. 宇宙, 星系, (思想等)范围",n. everything that exists anywhere；n. everything stated or assumed in a given discussion
university,/.ju:ni'vә:siti/,n. 大学,"n. the body of faculty and students at a university；n. establishment where a seat of higher learning is housed, including administrative and living quarters as well as facilities for research and teac…"
unless,/.ʌn'les/,conj. 除非；prep. 除...之外,conj. Upon any less condition than (the fact or thing stated；in the sentence or clause which follows); if not; supposing that not;
unlike,/.ʌn'laik/,"a. 不像的, 不同的；prep. 不像, 和...不同",a. marked by dissimilarity；a. not equal in amount
unlikely,/.ʌn'laikli/,a. 不太可能的,a. has little chance of being the case or coming about
unload,/.ʌn'lәud/,"vi. 卸货；vt. 从...卸下, 摆脱...之负担, 倾销, 卸(货)；[计] 卸载",v. take the load off (a container or vehicle)
unusual,/.ʌn'ju:ʒu:l/,"a. 不寻常的, 罕见的, 与众不同的",a. not usual or common or ordinary；s. not commonly encountered
update,/ʌp'deit/,"vt. 更新, 使现代化；n. 更新；[计] 更新",n. news that updates your information；v. modernize or bring up to date
upgrade,/'ʌpgreid/,"n. 上坡, 升级, 上升；adv. 往上；vt. 使升级, 提升, 改良品种；vi. 升级；[计] 升级",n. software that provides better performance than an earlier version did；n. a reservation that is improved
uphold,/ʌp'hәuld/,"vt. 支撑, 赞成, 鼓励, 举起, 坚持；[法] 确认, 赞成, 支持","v. stand up for; stick up for; of causes, principles, or ideals；v. support against an opponent"
upon,/ә'pɒn/,"prep. 在...之上, 迫近, 紧接着","prep. On; -- used in all the senses of that word, with which it；is interchangeable."
upper,/'ʌpә/,"a. 上面的, 较高的, 上级的, 上院的, 穿在外面的, 北部的, 地表的, 后期的；n. 鞋帮, 上齿",n. piece of leather or synthetic material that forms the part of a shoe or boot above the sole that encases the foot；s. the topmost one of two
upright,/'ʌprait/,"a. 正直的, 诚实的, 公正的, 垂直的, 竖式的；[化] 立杆",n. a vertical structural member as a post or stake；n. a piano with a vertical sounding board
uproar,/'ʌprɒ:/,"n. 骚动, 喧嚣",n a state of commotion and noise and confusion；n loud confused noise from many sources
upset,/ʌp'set/,"a. 弄翻的, 混乱的, 心烦的；vt. 弄翻, 颠覆, 推翻, 打乱, 使不适, 使心烦；vi. 翻倒",n. the act of disturbing the mind or body；n. a tool used to thicken or spread metal (the end of a bar or a rivet etc.) by forging or hammering or swaging
upstairs,/'ʌp'stєәz/,"a. 楼上的；adv. 在楼上, 向楼上, 处于更高地位；n. 楼层",n. the part of a building above the ground floor；a. on or of upper floors of a building
upward,/'ʌpwәd/,a. 向上的；adv. 以上,s. directed up
urban,/'ә:bәn/,"a. 都市的, 住在都市的, 习惯于都市的；[法] 城市的, 都市的, 市区的",a. relating to or concerned with a city or densely populated area；a. located in or characteristic of a city or city life
urge,/ә:dʒ/,"n. 冲动, 推动力, 迫切的要求；vt. 驱策, 力劝, 竭力主张, 推动；vi. 强烈要求",n. an instinctive motive；n. a strong restless desire
urgent,/'ә:dʒәnt/,"a. 紧急的, 急迫的, 催逼的；[经] 紧急的, 急迫的",s compelling immediate action
usage,/'ju:sidʒ/,"n. 用法, 使用, 习惯, 惯用法, 习惯法；[经] 使用情况, 使用用途, 惯例",n. the customary manner in which a language (or a form of a language) is spoken or written
used,/'ju:st/,"a. 使用过的, 二手的, 习惯的",a. employed in accomplishing something
useful,/'ju:sful/,"a. 有用的, 有益的；[机] 有用的, 有效的",a. being of use or service
usual,/'ju:ʒuәl/,"a. 平常的, 通常的",a. occurring or encountered or experienced or observed frequently or in accordance with regular practice or procedure
utilize,/'ju:tilaiz/,vt. 利用,v. convert (from an investment trust to a unit trust)
utmost,/'ʌtmәust/,"n. 极限, 最大限度, 极度；a. 极度的, 最远的",n. the greatest possible degree
utter,/'ʌtә/,"a. 全然的, 绝对的, 完全的；vt. 发出声音, 做声, 发表, 发射, 流通",v. express audibly; utter sounds (not necessarily words)；v. put into circulation
vacant,/'veikәnt/,"a. 空的, 空白的, 空虚的, 空闲的, 茫然的, 空缺的；[法] 空的, 空虚的, 闲暇的",s. void of thought or knowledge；s. without an occupant or incumbent
vacation,/vei'keiʃәn/,"n. 假期, 休假；[法] 假期, 停审期, 休庭期",n. leisure time away from work devoted to rest or pleasure；n. the act of making something legally void
vacuum,/''vækjuәm/,"n. 真空, 空间, 真空吸尘器；a. 真空的, 产生真空的, 利用真空的；vt. 用吸尘器打扫",n. the absence of matter；n. a region that is devoid of matter
vague,/veig/,"a. 含糊的, 不清楚的, 茫然的","s not clearly understood or expressed；a not precisely limited, determined, or distinguished"
vain,/vein/,"a. 无价值的, 徒然的, 空虚的, 自负的, 愚蠢的",s characteristic of false pride; having an exaggerated sense of self-importance；s unproductive of success
valid,/'vælid/,"a. 有确实根据的, 有法律效力的, 正当的, 正确的；[经] 有效的",a. well grounded in logic or truth or having legal force；s. still legally acceptable
valley,/'væli/,"n. 山谷, 溪谷, 流域, 凹地；[医] 谷",n. a long depression in the surface of the land that usually contains a river
valuable,/'væljuәbl/,"a. 有价值的, 贵重的, 宝贵的, 可估价的；[经] 有价值的, 可估价的, 贵重的",n. something of value；a. having great material or monetary value especially for use or exchange
value,/'vælju:/,"n. 价值, 价格, 购买力, 评价, 估价, 计算结果；vt. 评价, 估价, 重视；[计] 计算结果",n. a numerical quantity measured or assigned or computed；n. the quality (positive or negative) that renders something desirable or valuable
valve,/vælv/,"n. 活瓣, 阀, 活门；v. 装阀, 用阀调节",n. a structure in a hollow organ (like the heart) with a flap to insure one-way flow of fluid through it；n. device in a brass wind instrument for varying the length of the air column to alter the pitc…
van,/væn/,"n. 货车, 篷车, 先锋, 前驱, 前卫；vt. 用货车搬运；[计] 增值网",n. (Great Britain) a closed railroad car that carries baggage or freight；n. a camper equipped with living quarters
vanish,/'væniʃ/,"vi. 消失, 不见, 成为零",v. become invisible or unnoticeable；v. cease to exist
vanity,/'væniti/,"n. 虚荣心, 虚无, 自负, 空虚, 时髦的小摆饰",n. the quality of being valueless or futile
vapour,/'veipә/,"n. 汽, 蒸气；vi. 蒸发, 吹牛；vt. 使蒸发, 使汽化",n a visible suspension in the air of particles of some substance；n the process of becoming a vapor
variable,/'vєәriәbl/,"n. 易变的事物, 变数, 可变物, 变量；a. 可变的, 不定的, 易变的, 变量的；[计] 变量",n. something that is likely to vary; something that is subject to variation；n. a quantity that can assume any of a set of values
variation,/.vєәri'eiʃәn/,"n. 变更, 变化, 变种, 变奏；[医] 变异, 变易; 变度",n. an instance of change; the rate or magnitude of change；n. an activity that varies from a norm or standard
variety,/vә'raiәti/,"n. 多样, 种类, 变种, 杂耍；[化] 变种",n. (biology) a taxonomic category consisting of members of a species that differ from others of the same species in minor but heritable characteristics；n. a difference that is usually pleasant
various,/'vєәriәs/,"a. 不同的, 各种的, 多方面的, 许多的, 个别的, 杂色的；[法] 不同的, 种种的, 各式各样的",s of many different kinds purposefully arranged but lacking any uniformity；s considered individually
vary,/'vєәri/,"vt. 改变, 使多样化；vi. 变化, 有不同, 违反",v. be subject to change in accordance with a variable；v. make something more diverse and varied
vase,/veis/,"n. 花瓶, 瓶",n. an open jar of glass or porcelain used as an ornament or to hold flowers
vast,/vɑ:st/,"a. 巨大的, 广大的, 非常的, 大量的",s unusually great in size or amount or degree or especially extent or scope
vegetarian,/.vedʒi'tєәriәn/,"n. 素食者, 食草动物；a. 素食的",n. eater of fruits and grains and nuts; someone who eats no meat or fish or (often) any animal products
vegetation,/.vedʒi'teiʃәn/,"n. 植物；[医] 贽生物, 贽疣, 增殖体; 生长, 增殖",n. all the plant life in a particular region or period；n. the process of growth in plants
vehicle,/'vi:ikl/,"n. 交通工具, 车辆, 传播媒介；[化] 载体; 运载体; 漆料",n. a conveyance that transports people or objects；n. a medium for the expression or achievement of something
veil,/veil/,"n. 面纱, 面罩, 借口, 幕, 帐, 遮蔽物；vt. 戴面纱, 隐藏, 遮蔽, 掩饰；vi. 蒙上面纱","n. a membranous covering attached to the immature fruiting body of certain mushrooms；v. to obscure, or conceal with or as if with a veil"
vein,/vein/,"n. 血管, 静脉, 纹理, 气质, 情绪；vt. 使有脉络, 像脉络般分布于",n. a blood vessel that carries blood from the capillaries toward the heart；n. a distinctive style or manner
velocity,/vi'lɒsәti/,"n. 速度, 迅速；[化] 速度",n distance travelled per unit time
velvet,/'velvit/,n. 天鹅绒；a. 天鹅绒的,n. a silky densely piled fabric with a plain back；s. smooth and soft to sight or hearing or touch or taste
ventilate,/'ventileit/,"vt. 使空气流通, 使通风, 公开讨论, 公开；[医] 通风, 换气",v. expose to the circulation of fresh air so as to retard spoilage；v. circulate through and freshen
venture,/'ventʃә/,"n. 冒险, 风险；vt. 敢于, 冒...的危险；vi. 冒险",n. any venturesome undertaking especially one with an uncertain outcome；n. a commercial undertaking that risks a loss but promises a profit
verb,/vә:b/,n. 动词；[计] 动词,"n. the word class that serves as the predicate of a sentence；n. a content word that denotes an action, occurrence, or state of existence"
verbal,/'vә:bl/,"a. 用言辞的, 言语的, 口头的, 逐字的, 动词的；[医] 言语的, 口述的",s. communicated in the form of words；a. of or relating to or formed from words in general
verdict,/'vә:dikt/,"n. 裁决, 判决, 判断性意见, 定论, 结论；[法] 定论, 判断, 意见",n. (law) the findings of a jury on issues of fact submitted to it for decision; can be used in formulating a judgment
verge,/vә:dʒ/,"n. 边缘, 边界, 起始点；vi. 处在边缘, 接近, 下沉, 趋向",n. the limit beyond which something happens or changes；n. a grass border along a road
verify,/'verifai/,"vt. 证明, 查证, 证实, 检验, 校验；[计] 校验, 检验; DOS内部命令:设定写入磁盘时是否验证写入的正确性",v. confirm the truth of；v. attach or append a legal verification to (a pleading or petition)
versatile,/'vә:sәtail/,"a. 多才多艺的, 万用的, 万向的",s. having great diversity or variety；s. changeable or inconstant
verse,/vә:s/,"n. 诗, 韵文, 诗句；vt. 用诗表达；vi. 作诗",n. a piece of poetry；n. a line of metrical text
version,/'vә:ʒәn/,"n. 一种描述, 版本, 译文；[计] 版本",n. an interpretation of a matter from a particular viewpoint；n. something a little different from others of the same type
versus,/'vә:sәs/,"prep. 对...；[法] 诉, 对, 相形","prep. Against; as, John Doe versus Richard Roe; -- chiefly；used in legal language, and abbreviated to v. or vs."
vertical,/'vә:tikl/,"a. 垂直的, 直立的；[医] 垂直的, 顶的, 头顶的",n. something that is oriented vertically；a. at right angles to the plane of the horizon or a base line
vessel,/'vesl/,"n. 船, 容器, 脉管；[医] 管, 脉管, (容)器",n. a tube in which a body fluid circulates；n. a craft designed for water transportation
vest,/vest/,"n. 背心, 汗背心；vt. 使穿衣服, 授予；vi. 穿衣服, 归属","n. a man's sleeveless garment worn underneath a coat；v. place (authority, property, or rights) in the control of a person or group of persons"
veteran,/'vetәrәn/,"n. 老手, 退伍军人, 老兵, 老树；a. 老兵的, 老练的, 经验丰富的",n. a serviceman who has seen considerable active service；n. a person who has served in the armed forces
veto,/'vi:tәu/,"n. 否决权；vt. 否决, 禁止",n. a vote that blocks a decision；n. the power or right to prohibit or reject a proposed or intended act (especially the power of a chief executive to reject a bill passed by the legislature)
via,/vaiә/,"prep. 经由, 经过, 通过；[医] 病毒灭活剂","n. A road way.；prep. By the way of; as, to send a letter via Queenstown to"
